,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
17932,308.0,1910.0,0.0,,5.0,5980.0,547.0,0.0,241.0,594.0,322.0,202201170400,202201170500,1162.0,916.0,8745.0,9907.0,12,9
17933,306.0,2737.0,0.0,,5.0,5978.0,594.0,0.0,245.0,499.0,339.0,202201170500,202201170600,1088.0,838.0,9615.0,10703.0,10,8
17934,303.0,3554.0,0.0,230.0,5.0,5976.0,807.0,0.0,247.0,321.0,333.0,202201170600,202201170700,1136.0,654.0,10640.0,11776.0,10,6
17935,304.0,4103.0,0.0,17.0,5.0,5975.0,853.0,1.0,238.0,376.0,387.0,202201170700,202201170800,1024.0,764.0,11235.0,12259.0,8,6
17936,308.0,4223.0,0.0,326.0,5.0,5976.0,887.0,118.0,236.0,223.0,387.0,202201170800,202201170900,1295.0,728.0,11394.0,12689.0,10,6
17937,304.0,4109.0,0.0,106.0,5.0,5977.0,824.0,477.0,240.0,145.0,377.0,202201170900,202201171000,1350.0,999.0,11214.0,12564.0,11,8
17938,305.0,4021.0,0.0,126.0,5.0,5979.0,786.0,771.0,237.0,127.0,371.0,202201171000,202201171100,1637.0,1269.0,11091.0,12728.0,13,10
17939,309.0,4147.0,0.0,38.0,5.0,5980.0,758.0,871.0,240.0,125.0,334.0,202201171100,202201171200,1613.0,1330.0,11194.0,12807.0,13,10
17940,304.0,4354.0,0.0,,5.0,5984.0,768.0,901.0,239.0,165.0,303.0,202201171200,202201171300,1613.0,1369.0,11410.0,13023.0,12,11
17941,304.0,4402.0,0.0,,6.0,5984.0,769.0,688.0,240.0,91.0,231.0,202201171300,202201171400,1256.0,1010.0,11459.0,12715.0,10,8
17942,306.0,4585.0,0.0,10.0,6.0,5984.0,817.0,395.0,239.0,57.0,179.0,202201171400,202201171500,886.0,631.0,11692.0,12578.0,7,5
17943,305.0,4613.0,0.0,12.0,6.0,5984.0,852.0,95.0,252.0,41.0,154.0,202201171500,202201171600,560.0,290.0,11754.0,12314.0,5,2
17944,301.0,4717.0,0.0,839.0,5.0,5986.0,847.0,1.0,249.0,62.0,185.0,202201171600,202201171700,1341.0,248.0,11851.0,13192.0,10,2
17945,305.0,4792.0,0.0,1000.0,5.0,5985.0,888.0,0.0,244.0,53.0,163.0,202201171700,202201171800,1465.0,216.0,11970.0,13435.0,11,2
17946,306.0,4712.0,0.0,715.0,5.0,5984.0,877.0,0.0,246.0,28.0,158.0,202201171800,202201171900,1152.0,186.0,11879.0,13031.0,9,1
17947,306.0,4721.0,0.0,162.0,5.0,5983.0,785.0,0.0,254.0,17.0,129.0,202201171900,202201172000,567.0,146.0,11795.0,12362.0,5,1
17948,303.0,4425.0,0.0,27.0,5.0,5982.0,829.0,0.0,248.0,3.0,85.0,202201172000,202201172100,368.0,88.0,11539.0,11907.0,3,1
17949,303.0,4126.0,0.0,108.0,5.0,5984.0,823.0,0.0,248.0,,63.0,202201172100,202201172200,424.0,63.0,11236.0,11660.0,4,1
17950,304.0,3996.0,0.0,64.0,6.0,5986.0,829.0,0.0,253.0,,40.0,202201172200,202201172300,363.0,40.0,11115.0,11478.0,3,0
17951,301.0,3736.0,0.0,,6.0,5984.0,685.0,0.0,248.0,,40.0,202201172300,202201180000,294.0,40.0,10706.0,11000.0,3,0
17952,300.0,3816.0,0.0,,6.0,5983.0,669.0,0.0,248.0,,36.0,202201180000,202201180100,290.0,36.0,10768.0,11058.0,3,0
17953,302.0,3805.0,0.0,,6.0,5984.0,755.0,0.0,256.0,,24.0,202201180100,202201180200,286.0,24.0,10846.0,11132.0,3,0
17954,303.0,3825.0,0.0,,5.0,5984.0,741.0,0.0,253.0,,17.0,202201180200,202201180300,275.0,17.0,10853.0,11128.0,2,0
17955,301.0,3740.0,0.0,,5.0,5985.0,708.0,0.0,250.0,,10.0,202201180300,202201180400,265.0,10.0,10734.0,10999.0,2,0
17956,304.0,4049.0,0.0,,5.0,5986.0,708.0,0.0,254.0,,15.0,202201180400,202201180500,274.0,15.0,11047.0,11321.0,2,0
17957,302.0,4591.0,0.0,,6.0,5984.0,771.0,0.0,254.0,,21.0,202201180500,202201180600,281.0,21.0,11648.0,11929.0,2,0
17958,303.0,5025.0,0.0,49.0,6.0,5984.0,820.0,0.0,255.0,,18.0,202201180600,202201180700,328.0,18.0,12132.0,12460.0,3,0
17959,302.0,5226.0,0.0,506.0,6.0,5983.0,860.0,2.0,253.0,,19.0,202201180700,202201180800,786.0,21.0,12371.0,13157.0,6,0
17960,299.0,5241.0,0.0,680.0,5.0,5984.0,825.0,83.0,251.0,74.0,19.0,202201180800,202201180900,1112.0,176.0,12349.0,13461.0,8,1
17961,300.0,4968.0,0.0,371.0,5.0,5985.0,754.0,307.0,250.0,133.0,15.0,202201180900,202201181000,1081.0,455.0,12007.0,13088.0,8,3
17962,298.0,4956.0,0.0,56.0,5.0,5986.0,759.0,673.0,246.0,91.0,20.0,202201181000,202201181100,1091.0,784.0,11999.0,13090.0,8,6
17963,298.0,4889.0,0.0,,6.0,5985.0,736.0,992.0,251.0,43.0,23.0,202201181100,202201181200,1315.0,1058.0,11908.0,13223.0,10,8
17964,299.0,4910.0,0.0,,6.0,5982.0,715.0,981.0,251.0,,39.0,202201181200,202201181300,1277.0,1020.0,11906.0,13183.0,10,8
17965,296.0,4978.0,0.0,24.0,5.0,5983.0,756.0,626.0,252.0,,63.0,202201181300,202201181400,970.0,689.0,12013.0,12983.0,7,5
17966,300.0,4929.0,0.0,105.0,6.0,5986.0,832.0,371.0,257.0,,71.0,202201181400,202201181500,810.0,442.0,12047.0,12857.0,6,3
17967,304.0,4886.0,0.0,12.0,6.0,5985.0,765.0,107.0,259.0,,106.0,202201181500,202201181600,490.0,213.0,11940.0,12430.0,4,2
17968,302.0,5129.0,0.0,552.0,5.0,5986.0,725.0,1.0,253.0,,130.0,202201181600,202201181700,941.0,131.0,12142.0,13083.0,7,1
17969,296.0,5084.0,0.0,692.0,5.0,5984.0,840.0,0.0,257.0,,187.0,202201181700,202201181800,1141.0,187.0,12204.0,13345.0,9,1
17970,298.0,5017.0,0.0,543.0,5.0,5985.0,881.0,0.0,253.0,2.0,265.0,202201181800,202201181900,1068.0,267.0,12181.0,13249.0,8,2
17971,299.0,4919.0,0.0,221.0,5.0,5984.0,802.0,0.0,251.0,,254.0,202201181900,202201182000,731.0,254.0,12004.0,12735.0,6,2
17972,300.0,4347.0,0.0,,5.0,5985.0,791.0,0.0,251.0,,167.0,202201182000,202201182100,423.0,167.0,11423.0,11846.0,4,1
17973,297.0,3978.0,0.0,80.0,5.0,5986.0,707.0,0.0,252.0,,92.0,202201182100,202201182200,429.0,92.0,10968.0,11397.0,4,1
17974,298.0,3766.0,0.0,2.0,5.0,5987.0,795.0,0.0,246.0,,70.0,202201182200,202201182300,323.0,70.0,10846.0,11169.0,3,1
17975,287.0,3548.0,0.0,,5.0,5987.0,669.0,0.0,241.0,,85.0,202201182300,202201190000,331.0,85.0,10491.0,10822.0,3,1
17976,281.0,3535.0,0.0,,6.0,5985.0,663.0,0.0,238.0,9.0,89.0,202201190000,202201190100,342.0,98.0,10464.0,10806.0,3,1
17977,283.0,3453.0,0.0,,6.0,5987.0,692.0,0.0,235.0,79.0,144.0,202201190100,202201190200,464.0,223.0,10415.0,10879.0,4,2
17978,283.0,3328.0,0.0,,6.0,5988.0,603.0,0.0,238.0,58.0,205.0,202201190200,202201190300,507.0,263.0,10202.0,10709.0,5,2
17979,283.0,3173.0,0.0,,6.0,5987.0,590.0,0.0,236.0,121.0,262.0,202201190300,202201190400,625.0,383.0,10033.0,10658.0,6,4
17980,286.0,3384.0,0.0,,6.0,5986.0,596.0,0.0,238.0,225.0,236.0,202201190400,202201190500,705.0,461.0,10252.0,10957.0,6,4
17981,284.0,4030.0,0.0,,5.0,5986.0,637.0,0.0,238.0,265.0,174.0,202201190500,202201190600,682.0,439.0,10937.0,11619.0,6,4
17982,301.0,4238.0,0.0,,6.0,5985.0,723.0,0.0,250.0,506.0,137.0,202201190600,202201190700,899.0,643.0,11247.0,12146.0,7,5
17983,299.0,4361.0,0.0,98.0,5.0,5987.0,788.0,1.0,251.0,615.0,118.0,202201190700,202201190800,1088.0,734.0,11435.0,12523.0,9,6
17984,297.0,4490.0,0.0,341.0,6.0,5991.0,831.0,23.0,249.0,702.0,140.0,202201190800,202201190900,1461.0,865.0,11609.0,13070.0,11,7
17985,293.0,4448.0,0.0,357.0,6.0,5987.0,874.0,68.0,249.0,870.0,180.0,202201190900,202201191000,1730.0,1118.0,11602.0,13332.0,13,8
17986,294.0,4429.0,0.0,195.0,6.0,5985.0,902.0,136.0,245.0,1027.0,218.0,202201191000,202201191100,1827.0,1381.0,11610.0,13437.0,14,10
17987,294.0,4324.0,0.0,78.0,6.0,5984.0,878.0,232.0,251.0,1236.0,303.0,202201191100,202201191200,2106.0,1771.0,11480.0,13586.0,16,13
17988,293.0,4283.0,0.0,,6.0,5984.0,879.0,238.0,249.0,1433.0,408.0,202201191200,202201191300,2334.0,2079.0,11439.0,13773.0,17,15
17989,301.0,4129.0,0.0,,6.0,5987.0,845.0,179.0,248.0,1388.0,514.0,202201191300,202201191400,2335.0,2081.0,11262.0,13597.0,17,15
17990,301.0,4019.0,0.0,,6.0,5990.0,768.0,69.0,252.0,1481.0,600.0,202201191400,202201191500,2408.0,2150.0,11078.0,13486.0,18,16
17991,299.0,3951.0,0.0,96.0,6.0,5989.0,748.0,11.0,252.0,1668.0,646.0,202201191500,202201191600,2679.0,2325.0,10987.0,13666.0,20,17
17992,301.0,4000.0,0.0,220.0,6.0,5983.0,734.0,0.0,247.0,1944.0,688.0,202201191600,202201191700,3105.0,2632.0,11018.0,14123.0,22,19
17993,301.0,3953.0,0.0,194.0,6.0,5983.0,717.0,0.0,250.0,1812.0,708.0,202201191700,202201191800,2970.0,2520.0,10954.0,13924.0,21,18
17994,253.0,3584.0,0.0,4.0,6.0,5982.0,652.0,0.0,247.0,1722.0,630.0,202201191800,202201191900,2609.0,2352.0,10471.0,13080.0,20,18
17995,214.0,3103.0,0.0,,6.0,5982.0,593.0,0.0,237.0,1855.0,553.0,202201191900,202201192000,2651.0,2408.0,9892.0,12543.0,21,19
17996,185.0,2608.0,0.0,,6.0,5982.0,594.0,0.0,236.0,1801.0,582.0,202201192000,202201192100,2625.0,2383.0,9369.0,11994.0,22,20
17997,180.0,2575.0,0.0,39.0,6.0,5981.0,641.0,0.0,229.0,1531.0,603.0,202201192100,202201192200,2408.0,2134.0,9377.0,11785.0,20,18
17998,206.0,2598.0,0.0,282.0,6.0,5981.0,774.0,0.0,228.0,905.0,599.0,202201192200,202201192300,2020.0,1504.0,9559.0,11579.0,17,13
17999,223.0,1979.0,0.0,,6.0,5978.0,765.0,0.0,228.0,899.0,615.0,202201192300,202201200000,1748.0,1514.0,8945.0,10693.0,16,14
18000,249.0,1362.0,0.0,,6.0,5980.0,772.0,0.0,224.0,767.0,542.0,202201200000,202201200100,1539.0,1309.0,8363.0,9902.0,16,13
18001,279.0,1271.0,0.0,,5.0,5980.0,727.0,0.0,226.0,1342.0,589.0,202201200100,202201200200,2162.0,1931.0,8257.0,10419.0,21,19
18002,214.0,1306.0,0.0,,5.0,5982.0,569.0,0.0,228.0,1695.0,624.0,202201200200,202201200300,2552.0,2319.0,8071.0,10623.0,24,22
18003,154.0,1281.0,0.0,,6.0,5983.0,674.0,0.0,225.0,1702.0,641.0,202201200300,202201200400,2574.0,2343.0,8092.0,10666.0,24,22
18004,164.0,1405.0,0.0,,6.0,5983.0,637.0,0.0,228.0,1978.0,721.0,202201200400,202201200500,2933.0,2699.0,8189.0,11122.0,26,24
18005,237.0,1924.0,0.0,62.0,6.0,5983.0,677.0,0.0,231.0,1895.0,690.0,202201200500,202201200600,2884.0,2585.0,8821.0,11705.0,25,22
18006,278.0,2836.0,0.0,294.0,6.0,5981.0,709.0,0.0,231.0,2003.0,759.0,202201200600,202201200700,3293.0,2762.0,9804.0,13097.0,25,21
18007,275.0,3345.0,0.0,426.0,6.0,5715.0,798.0,3.0,235.0,1817.0,750.0,202201200700,202201200800,3237.0,2570.0,10133.0,13370.0,24,19
18008,282.0,3439.0,38.0,1093.0,6.0,5192.0,857.0,139.0,230.0,1553.0,497.0,202201200800,202201200900,3518.0,2189.0,9808.0,13326.0,26,16
18009,286.0,3647.0,73.0,354.0,6.0,5118.0,864.0,391.0,226.0,1561.0,329.0,202201200900,202201201000,2867.0,2281.0,9988.0,12855.0,22,18
18010,280.0,3657.0,0.0,6.0,6.0,5153.0,847.0,681.0,224.0,1800.0,357.0,202201201000,202201201100,3074.0,2838.0,9937.0,13011.0,24,22
18011,283.0,3491.0,0.0,,6.0,5309.0,699.0,860.0,232.0,1832.0,523.0,202201201100,202201201200,3453.0,3215.0,9782.0,13235.0,26,24
18012,287.0,3637.0,0.0,,6.0,5300.0,705.0,1055.0,230.0,1764.0,634.0,202201201200,202201201300,3689.0,3453.0,9929.0,13618.0,27,25
18013,280.0,3641.0,0.0,,6.0,5318.0,697.0,800.0,232.0,1924.0,684.0,202201201300,202201201400,3646.0,3408.0,9936.0,13582.0,27,25
18014,224.0,3810.0,0.0,,6.0,5400.0,736.0,392.0,230.0,1852.0,697.0,202201201400,202201201500,3177.0,2941.0,10170.0,13347.0,24,22
18015,193.0,3890.0,0.0,167.0,6.0,5658.0,799.0,99.0,229.0,1899.0,688.0,202201201500,202201201600,3088.0,2686.0,10540.0,13628.0,23,20
18016,147.0,3738.0,0.0,283.0,6.0,5904.0,829.0,2.0,235.0,1763.0,702.0,202201201600,202201201700,2991.0,2467.0,10618.0,13609.0,22,18
18017,95.0,3800.0,0.0,762.0,6.0,5972.0,873.0,0.0,238.0,1749.0,537.0,202201201700,202201201800,3292.0,2286.0,10740.0,14032.0,23,16
18018,83.0,3838.0,0.0,289.0,6.0,5973.0,865.0,0.0,236.0,1664.0,481.0,202201201800,202201201900,2676.0,2145.0,10759.0,13435.0,20,16
18019,85.0,3775.0,0.0,156.0,6.0,5972.0,843.0,0.0,238.0,1500.0,444.0,202201201900,202201202000,2344.0,1944.0,10675.0,13019.0,18,15
18020,87.0,3402.0,0.0,,6.0,5977.0,742.0,0.0,233.0,1494.0,405.0,202201202000,202201202100,2138.0,1899.0,10208.0,12346.0,17,15
18021,90.0,3292.0,0.0,,6.0,5977.0,676.0,0.0,236.0,1232.0,389.0,202201202100,202201202200,1863.0,1621.0,10035.0,11898.0,16,14
18022,91.0,3114.0,0.0,,6.0,5977.0,641.0,0.0,233.0,1164.0,359.0,202201202200,202201202300,1762.0,1523.0,9823.0,11585.0,15,13
18023,90.0,2782.0,0.0,80.0,6.0,5977.0,685.0,0.0,233.0,802.0,335.0,202201202300,202201210000,1456.0,1137.0,9534.0,10990.0,13,10
18024,90.0,2164.0,0.0,,6.0,5974.0,716.0,0.0,234.0,1176.0,325.0,202201210000,202201210100,1741.0,1501.0,8944.0,10685.0,16,14
18025,91.0,2186.0,0.0,,6.0,5972.0,627.0,0.0,237.0,1103.0,350.0,202201210100,202201210200,1696.0,1453.0,8876.0,10572.0,16,14
18026,90.0,2323.0,0.0,,6.0,5975.0,641.0,0.0,234.0,815.0,351.0,202201210200,202201210300,1406.0,1166.0,9029.0,10435.0,13,11
18027,88.0,2016.0,0.0,,6.0,5978.0,618.0,0.0,235.0,935.0,375.0,202201210300,202201210400,1551.0,1310.0,8700.0,10251.0,15,13
18028,91.0,2299.0,0.0,,6.0,5982.0,589.0,0.0,235.0,790.0,348.0,202201210400,202201210500,1379.0,1138.0,8961.0,10340.0,13,11
18029,90.0,3345.0,0.0,146.0,6.0,5981.0,685.0,0.0,237.0,701.0,317.0,202201210500,202201210600,1407.0,1018.0,10101.0,11508.0,12,9
18030,101.0,4146.0,0.0,232.0,6.0,5978.0,856.0,0.0,243.0,670.0,321.0,202201210600,202201210700,1472.0,991.0,11081.0,12553.0,12,8
18031,100.0,4807.0,0.0,596.0,6.0,5976.0,822.0,7.0,238.0,545.0,294.0,202201210700,202201210800,1686.0,846.0,11705.0,13391.0,13,6
18032,99.0,4808.0,0.0,850.0,5.0,5974.0,878.0,166.0,232.0,411.0,280.0,202201210800,202201210900,1944.0,857.0,11759.0,13703.0,14,6
18033,91.0,4758.0,0.0,342.0,6.0,5971.0,856.0,601.0,232.0,467.0,223.0,202201210900,202201211000,1871.0,1291.0,11676.0,13547.0,14,10
18034,93.0,4619.0,0.0,64.0,6.0,5971.0,816.0,835.0,236.0,437.0,220.0,202201211000,202201211100,1798.0,1492.0,11499.0,13297.0,14,11
18035,91.0,4469.0,0.0,,6.0,5973.0,788.0,874.0,240.0,432.0,201.0,202201211100,202201211200,1753.0,1507.0,11321.0,13074.0,13,12
18036,91.0,4603.0,0.0,,6.0,5974.0,754.0,763.0,245.0,390.0,214.0,202201211200,202201211300,1618.0,1367.0,11422.0,13040.0,12,10
18037,94.0,4519.0,0.0,,6.0,5971.0,759.0,483.0,243.0,431.0,234.0,202201211300,202201211400,1397.0,1148.0,11343.0,12740.0,11,9
18038,91.0,4618.0,0.0,,6.0,5969.0,750.0,302.0,242.0,377.0,241.0,202201211400,202201211500,1168.0,920.0,11428.0,12596.0,9,7
18039,97.0,4693.0,0.0,8.0,6.0,5969.0,801.0,90.0,248.0,389.0,285.0,202201211500,202201211600,1026.0,764.0,11560.0,12586.0,8,6
18040,99.0,4643.0,0.0,189.0,6.0,5969.0,813.0,2.0,249.0,407.0,355.0,202201211600,202201211700,1208.0,764.0,11524.0,12732.0,9,6
18041,98.0,4663.0,0.0,334.0,6.0,5970.0,838.0,0.0,256.0,426.0,408.0,202201211700,202201211800,1430.0,834.0,11569.0,12999.0,11,6
18042,97.0,4341.0,0.0,56.0,6.0,5972.0,768.0,0.0,254.0,459.0,437.0,202201211800,202201211900,1212.0,896.0,11178.0,12390.0,10,7
18043,89.0,3572.0,0.0,3.0,6.0,5973.0,701.0,0.0,241.0,593.0,408.0,202201211900,202201212000,1251.0,1001.0,10335.0,11586.0,11,9
18044,85.0,3217.0,0.0,,6.0,5973.0,710.0,0.0,238.0,665.0,339.0,202201212000,202201212100,1248.0,1004.0,9985.0,11233.0,11,9
18045,79.0,3051.0,0.0,,6.0,5972.0,672.0,0.0,245.0,566.0,255.0,202201212100,202201212200,1072.0,821.0,9774.0,10846.0,10,8
18046,84.0,2913.0,0.0,,6.0,5970.0,668.0,0.0,243.0,614.0,252.0,202201212200,202201212300,1115.0,866.0,9635.0,10750.0,10,8
18047,82.0,2363.0,0.0,,6.0,5970.0,766.0,0.0,242.0,378.0,259.0,202201212300,202201220000,885.0,637.0,9181.0,10066.0,9,6
18048,80.0,2197.0,0.0,,6.0,5974.0,789.0,0.0,242.0,235.0,311.0,202201220000,202201220100,794.0,546.0,9040.0,9834.0,8,6
18049,81.0,2168.0,0.0,,6.0,5972.0,726.0,0.0,242.0,185.0,271.0,202201220100,202201220200,704.0,456.0,8947.0,9651.0,7,5
18050,77.0,2229.0,0.0,,6.0,5971.0,707.0,0.0,242.0,138.0,226.0,202201220200,202201220300,612.0,364.0,8984.0,9596.0,6,4
18051,80.0,2198.0,0.0,,6.0,5972.0,793.0,0.0,246.0,125.0,218.0,202201220300,202201220400,595.0,343.0,9043.0,9638.0,6,4
18052,79.0,2202.0,0.0,,6.0,5970.0,765.0,0.0,246.0,62.0,206.0,202201220400,202201220500,520.0,268.0,9016.0,9536.0,5,3
18053,82.0,2352.0,0.0,92.0,6.0,5972.0,754.0,0.0,245.0,60.0,168.0,202201220500,202201220600,571.0,228.0,9160.0,9731.0,6,2
18054,91.0,2874.0,0.0,29.0,6.0,5974.0,856.0,0.0,257.0,71.0,147.0,202201220600,202201220700,510.0,218.0,9795.0,10305.0,5,2
18055,91.0,3117.0,0.0,,6.0,5976.0,872.0,1.0,257.0,99.0,162.0,202201220700,202201220800,525.0,262.0,10056.0,10581.0,5,2
18056,93.0,3429.0,0.0,66.0,6.0,5975.0,903.0,43.0,255.0,95.0,145.0,202201220800,202201220900,610.0,283.0,10400.0,11010.0,6,3
18057,94.0,3741.0,0.0,126.0,6.0,5975.0,949.0,135.0,259.0,102.0,120.0,202201220900,202201221000,748.0,357.0,10759.0,11507.0,7,3
18058,94.0,3833.0,0.0,122.0,6.0,5974.0,972.0,202.0,257.0,56.0,130.0,202201221000,202201221100,773.0,388.0,10873.0,11646.0,7,3
18059,95.0,3826.0,0.0,132.0,6.0,5972.0,980.0,239.0,252.0,79.0,162.0,202201221100,202201221200,870.0,480.0,10873.0,11743.0,7,4
18060,92.0,3841.0,0.0,132.0,6.0,5973.0,965.0,240.0,254.0,162.0,202.0,202201221200,202201221300,996.0,604.0,10871.0,11867.0,8,5
18061,97.0,3768.0,0.0,,6.0,5973.0,885.0,164.0,257.0,230.0,228.0,202201221300,202201221400,885.0,622.0,10723.0,11608.0,8,5
18062,95.0,3742.0,0.0,,6.0,5970.0,847.0,70.0,259.0,167.0,260.0,202201221400,202201221500,762.0,497.0,10654.0,11416.0,7,4
18063,96.0,3859.0,0.0,2.0,6.0,5970.0,859.0,14.0,261.0,149.0,229.0,202201221500,202201221600,661.0,392.0,10784.0,11445.0,6,3
18064,96.0,4143.0,0.0,345.0,6.0,5973.0,915.0,0.0,258.0,138.0,168.0,202201221600,202201221700,915.0,306.0,11127.0,12042.0,8,3
18065,98.0,4130.0,0.0,746.0,6.0,5973.0,957.0,0.0,257.0,119.0,157.0,202201221700,202201221800,1285.0,276.0,11158.0,12443.0,10,2
18066,99.0,4113.0,0.0,598.0,6.0,5971.0,918.0,0.0,259.0,58.0,114.0,202201221800,202201221900,1035.0,172.0,11101.0,12136.0,9,1
18067,91.0,3750.0,0.0,173.0,6.0,5972.0,929.0,0.0,256.0,,59.0,202201221900,202201222000,494.0,59.0,10742.0,11236.0,4,1
18068,83.0,3595.0,0.0,153.0,6.0,5973.0,875.0,0.0,250.0,,45.0,202201222000,202201222100,454.0,45.0,10526.0,10980.0,4,0
18069,83.0,3309.0,0.0,1.0,6.0,5971.0,797.0,0.0,250.0,3.0,46.0,202201222100,202201222200,306.0,49.0,10160.0,10466.0,3,0
18070,81.0,3153.0,0.0,,6.0,5971.0,696.0,0.0,247.0,,42.0,202201222200,202201222300,295.0,42.0,9901.0,10196.0,3,0
18071,82.0,2896.0,0.0,,6.0,5971.0,700.0,0.0,249.0,,49.0,202201222300,202201230000,304.0,49.0,9649.0,9953.0,3,0
18072,79.0,2722.0,0.0,,6.0,5971.0,715.0,0.0,249.0,,44.0,202201230000,202201230100,299.0,44.0,9487.0,9786.0,3,0
18073,79.0,2598.0,0.0,,6.0,5972.0,679.0,0.0,249.0,,36.0,202201230100,202201230200,291.0,36.0,9328.0,9619.0,3,0
18074,74.0,2565.0,0.0,,6.0,5970.0,670.0,0.0,240.0,,24.0,202201230200,202201230300,270.0,24.0,9279.0,9549.0,3,0
18075,79.0,2594.0,0.0,,6.0,5971.0,664.0,0.0,247.0,,19.0,202201230300,202201230400,272.0,19.0,9308.0,9580.0,3,0
18076,80.0,2629.0,0.0,,6.0,5972.0,710.0,0.0,247.0,,13.0,202201230400,202201230500,266.0,13.0,9391.0,9657.0,3,0
18077,79.0,2634.0,0.0,,6.0,5973.0,720.0,0.0,243.0,,10.0,202201230500,202201230600,259.0,10.0,9406.0,9665.0,3,0
18078,94.0,2639.0,0.0,17.0,6.0,5974.0,735.0,0.0,254.0,,10.0,202201230600,202201230700,287.0,10.0,9442.0,9729.0,3,0
18079,92.0,2622.0,0.0,109.0,6.0,5972.0,766.0,0.0,260.0,,12.0,202201230700,202201230800,387.0,12.0,9452.0,9839.0,4,0
18080,87.0,2997.0,0.0,82.0,6.0,5971.0,811.0,20.0,254.0,2.0,15.0,202201230800,202201230900,379.0,37.0,9866.0,10245.0,4,0
18081,89.0,3349.0,0.0,184.0,6.0,5970.0,892.0,76.0,252.0,15.0,15.0,202201230900,202201231000,548.0,106.0,10300.0,10848.0,5,1
18082,87.0,3388.0,0.0,310.0,6.0,5969.0,908.0,138.0,252.0,42.0,18.0,202201231000,202201231100,766.0,198.0,10352.0,11118.0,7,2
18083,90.0,3446.0,0.0,270.0,6.0,5970.0,951.0,187.0,255.0,71.0,15.0,202201231100,202201231200,804.0,273.0,10457.0,11261.0,7,2
18084,88.0,3540.0,0.0,142.0,6.0,5972.0,962.0,219.0,253.0,71.0,16.0,202201231200,202201231300,707.0,306.0,10562.0,11269.0,6,3
18085,92.0,3864.0,0.0,,6.0,5972.0,951.0,207.0,263.0,38.0,15.0,202201231300,202201231400,529.0,260.0,10879.0,11408.0,5,2
18086,90.0,4030.0,0.0,,6.0,5974.0,921.0,127.0,262.0,23.0,13.0,202201231400,202201231500,431.0,163.0,11015.0,11446.0,4,1
18087,90.0,4111.0,0.0,,6.0,5966.0,879.0,31.0,258.0,21.0,27.0,202201231500,202201231600,343.0,79.0,11046.0,11389.0,3,1
18088,92.0,4292.0,0.0,44.0,6.0,5968.0,835.0,0.0,261.0,15.0,37.0,202201231600,202201231700,363.0,52.0,11187.0,11550.0,3,0
18089,88.0,4352.0,0.0,404.0,6.0,5970.0,881.0,0.0,260.0,14.0,59.0,202201231700,202201231800,743.0,73.0,11291.0,12034.0,6,1
18090,89.0,4365.0,0.0,546.0,6.0,5969.0,876.0,0.0,260.0,42.0,87.0,202201231800,202201231900,941.0,129.0,11299.0,12240.0,8,1
18091,95.0,4242.0,0.0,79.0,6.0,5971.0,841.0,0.0,260.0,84.0,108.0,202201231900,202201232000,537.0,192.0,11149.0,11686.0,5,2
18092,100.0,4036.0,0.0,,6.0,5971.0,785.0,0.0,260.0,138.0,120.0,202201232000,202201232100,524.0,258.0,10892.0,11416.0,5,2
18093,119.0,3988.0,0.0,,6.0,5970.0,717.0,0.0,260.0,104.0,116.0,202201232100,202201232200,486.0,220.0,10794.0,11280.0,4,2
18094,127.0,3690.0,0.0,,6.0,5970.0,648.0,0.0,259.0,80.0,122.0,202201232200,202201232300,467.0,202.0,10435.0,10902.0,4,2
18095,137.0,3155.0,0.0,163.0,6.0,5969.0,653.0,0.0,259.0,84.0,124.0,202201232300,202201240000,636.0,208.0,9914.0,10550.0,6,2
18096,151.0,2993.0,0.0,,6.0,5968.0,825.0,0.0,258.0,93.0,70.0,202201240000,202201240100,427.0,163.0,9937.0,10364.0,4,2
18097,165.0,3106.0,0.0,,6.0,5969.0,781.0,0.0,260.0,78.0,49.0,202201240100,202201240200,393.0,127.0,10021.0,10414.0,4,1
18098,192.0,3286.0,0.0,,6.0,5969.0,779.0,0.0,258.0,21.0,41.0,202201240200,202201240300,326.0,62.0,10226.0,10552.0,3,1
18099,233.0,3361.0,0.0,,6.0,5970.0,825.0,0.0,258.0,17.0,39.0,202201240300,202201240400,320.0,56.0,10389.0,10709.0,3,1
18100,273.0,3611.0,0.0,,6.0,5971.0,838.0,0.0,259.0,6.0,28.0,202201240400,202201240500,299.0,34.0,10693.0,10992.0,3,0
18101,289.0,4331.0,0.0,71.0,6.0,5973.0,859.0,0.0,256.0,14.0,23.0,202201240500,202201240600,370.0,37.0,11452.0,11822.0,3,0
18102,295.0,5335.0,0.0,584.0,6.0,5974.0,946.0,0.0,247.0,5.0,33.0,202201240600,202201240700,875.0,38.0,12550.0,13425.0,7,0
18103,296.0,5562.0,0.0,1013.0,6.0,5975.0,962.0,12.0,241.0,,68.0,202201240700,202201240800,1340.0,80.0,12795.0,14135.0,9,1
18104,287.0,5472.0,0.0,935.0,6.0,5973.0,971.0,254.0,237.0,,109.0,202201240800,202201240900,1541.0,363.0,12703.0,14244.0,11,3
